timestamp_ms,pwm_us,adc_raw,throttle_pct,esc_type,system_state
37117,1900,1023,100,UNI,ARMED
37197,1900,1023,100,UNI,ARMED
37278,1900,1023,100,UNI,ARMED
37359,1900,1023,100,UNI,ARMED
37439,1900,1023,100,UNI,ARMED
37520,1900,1023,100,UNI,ARMED
37601,1900,1023,100,UNI,ARMED
37681,1900,1023,100,UNI,ARMED
37762,1900,1023,100,UNI,ARMED
37842,1900,1023,100,UNI,ARMED
37922,1900,1023,100,UNI,ARMED
38003,1900,1023,100,UNI,ARMED
38083,1900,1023,100,UNI,ARMED
38164,1900,1023,100,UNI,ARMED
38245,1900,1023,100,UNI,ARMED
38325,1900,1023,100,UNI,ARMED
38406,1900,1023,100,UNI,ARMED
38487,1900,1023,100,UNI,ARMED
38566,1900,1023,100,UNI,ARMED
38647,1900,1023,100,UNI,ARMED
38728,1900,1023,100,UNI,ARMED
38808,1900,1023,100,UNI,ARMED
38889,1900,1023,100,UNI,ARMED
38970,1900,1023,100,UNI,ARMED
39050,1900,1023,100,UNI,ARMED
39131,1900,1023,100,UNI,ARMED
39212,1900,1023,100,UNI,ARMED
39292,1900,1023,100,UNI,ARMED
39372,1900,1023,100,UNI,ARMED
39453,1900,1023,100,UNI,ARMED
39534,1900,1023,100,UNI,ARMED
39614,1900,1023,100,UNI,ARMED
39695,1900,1023,100,UNI,ARMED
39776,1900,1023,100,UNI,ARMED
39856,1900,1023,100,UNI,ARMED
39937,1900,1023,100,UNI,ARMED
40017,1900,1023,100,UNI,ARMED
40097,1900,1023,100,UNI,ARMED
40178,1900,1023,100,UNI,ARMED
40259,1900,1023,100,UNI,ARMED
