timestamp_ms,pwm_us,adc_raw,throttle_pct,esc_type,system_state
28132,1809,920,89,UNI,ARMED
28211,1815,927,90,UNI,ARMED
28290,1823,936,91,UNI,ARMED
28368,1830,944,92,UNI,ARMED
28447,1836,951,92,UNI,ARMED
28527,1844,960,93,UNI,ARMED
28606,1852,969,94,UNI,ARMED
28685,1860,978,95,UNI,ARMED
28765,1868,987,96,UNI,ARMED
28844,1872,992,96,UNI,ARMED
28922,1878,998,97,UNI,ARMED
29002,1885,1007,98,UNI,ARMED
29082,1892,1014,99,UNI,ARMED
29161,1898,1021,99,UNI,ARMED
29242,1900,1023,100,UNI,ARMED
29323,1900,1023,100,UNI,ARMED
29403,1900,1023,100,UNI,ARMED
29484,1900,1023,100,UNI,ARMED
29564,1900,1023,100,UNI,ARMED
29644,1900,1023,100,UNI,ARMED
29725,1900,1023,100,UNI,ARMED
29806,1900,1023,100,UNI,ARMED
29886,1900,1023,100,UNI,ARMED
29967,1900,1023,100,UNI,ARMED
30048,1900,1023,100,UNI,ARMED
30128,1900,1023,100,UNI,ARMED
30209,1900,1023,100,UNI,ARMED
30289,1900,1023,100,UNI,ARMED
30369,1900,1023,100,UNI,ARMED
30450,1900,1023,100,UNI,ARMED
30530,1900,1023,100,UNI,ARMED
30611,1900,1023,100,UNI,ARMED
30692,1900,1023,100,UNI,ARMED
30772,1900,1023,100,UNI,ARMED
30853,1900,1023,100,UNI,ARMED
30934,1900,1023,100,UNI,ARMED
31013,1900,1023,100,UNI,ARMED
31094,1900,1023,100,UNI,ARMED
31175,1900,1023,100,UNI,ARMED
31256,1900,1023,100,UNI,ARMED
31336,1900,1023,100,UNI,ARMED
31417,1900,1023,100,UNI,ARMED
31498,1900,1023,100,UNI,ARMED
31578,1900,1023,100,UNI,ARMED
31659,1900,1023,100,UNI,ARMED
31738,1894,1017,99,UNI,ARMED
31817,1889,1011,98,UNI,ARMED
31898,1885,1006,98,UNI,ARMED
31977,1878,998,97,UNI,ARMED
32056,1872,992,96,UNI,ARMED
32135,1867,986,96,UNI,ARMED
32214,1861,979,95,UNI,ARMED
32293,1857,975,95,UNI,ARMED
32372,1851,968,94,UNI,ARMED
32451,1846,962,94,UNI,ARMED
32530,1842,958,93,UNI,ARMED
32610,1838,953,93,UNI,ARMED
32689,1833,947,92,UNI,ARMED
32768,1828,942,92,UNI,ARMED
32846,1822,935,91,UNI,ARMED
32926,1818,930,90,UNI,ARMED
33005,1814,926,90,UNI,ARMED
33084,1812,923,90,UNI,ARMED
33163,1807,918,89,UNI,ARMED
33243,1803,913,89,UNI,ARMED
33321,1799,909,88,UNI,ARMED
33400,1795,904,88,UNI,ARMED
33480,1791,900,87,UNI,ARMED
33559,1785,893,87,UNI,ARMED
33638,1780,887,86,UNI,ARMED
33717,1776,883,86,UNI,ARMED
33796,1772,878,85,UNI,ARMED
33874,1768,874,85,UNI,ARMED
33954,1766,871,85,UNI,ARMED
34033,1762,867,84,UNI,ARMED
34112,1760,864,84,UNI,ARMED
34191,1757,861,84,UNI,ARMED
34270,1754,858,83,UNI,ARMED
34349,1753,856,83,UNI,ARMED
34428,1750,853,83,UNI,ARMED
34507,1747,850,83,UNI,ARMED
34586,1745,847,82,UNI,ARMED
34665,1741,843,82,UNI,ARMED
34744,1739,840,82,UNI,ARMED
34823,1736,837,81,UNI,ARMED
34902,1733,834,81,UNI,ARMED
34980,1731,831,81,UNI,ARMED
35059,1729,829,81,UNI,ARMED
35138,1725,825,80,UNI,ARMED
35218,1724,824,80,UNI,ARMED
35297,1722,821,80,UNI,ARMED
35376,1719,818,79,UNI,ARMED
35453,1717,815,79,UNI,ARMED
35532,1713,811,79,UNI,ARMED
35611,1711,809,79,UNI,ARMED
35690,1708,805,78,UNI,ARMED
35770,1703,800,78,UNI,ARMED
35849,1699,795,77,UNI,ARMED
35928,1694,789,77,UNI,ARMED
36006,1690,785,76,UNI,ARMED
36085,1687,782,76,UNI,ARMED
36164,1682,776,75,UNI,ARMED
36243,1679,772,75,UNI,ARMED
36322,1673,766,74,UNI,ARMED
36400,1669,761,74,UNI,ARMED
36480,1665,757,73,UNI,ARMED
36558,1662,753,73,UNI,ARMED
36637,1658,748,73,UNI,ARMED
36716,1654,744,72,UNI,ARMED
36795,1650,739,72,UNI,ARMED
36874,1646,735,71,UNI,ARMED
36952,1643,731,71,UNI,ARMED
37031,1638,726,70,UNI,ARMED
37110,1633,720,70,UNI,ARMED
37189,1629,715,69,UNI,ARMED
37268,1625,711,69,UNI,ARMED
37347,1622,708,69,UNI,ARMED
37427,1620,705,68,UNI,ARMED
37506,1615,700,68,UNI,ARMED
37584,1613,697,68,UNI,ARMED
37663,1609,693,67,UNI,ARMED
37742,1607,690,67,UNI,ARMED
37822,1603,686,67,UNI,ARMED
37901,1599,681,66,UNI,ARMED
37980,1597,679,66,UNI,ARMED
38059,1593,675,65,UNI,ARMED
38138,1591,672,65,UNI,ARMED
38217,1589,670,65,UNI,ARMED
38296,1586,667,65,UNI,ARMED
38376,1583,663,64,UNI,ARMED
38455,1578,658,64,UNI,ARMED
38534,1573,652,63,UNI,ARMED
38612,1567,645,63,UNI,ARMED
38691,1561,638,62,UNI,ARMED
38771,1556,632,61,UNI,ARMED
38850,1550,626,61,UNI,ARMED
38929,1544,619,60,UNI,ARMED
39008,1540,614,60,UNI,ARMED
39088,1535,609,59,UNI,ARMED
39166,1531,604,59,UNI,ARMED
39245,1526,599,58,UNI,ARMED
39324,1521,593,57,UNI,ARMED
39404,1518,589,57,UNI,ARMED
39483,1512,583,56,UNI,ARMED
39562,1505,575,56,UNI,ARMED
39642,1500,569,55,UNI,ARMED
39720,1493,561,54,UNI,ARMED
39799,1486,553,54,UNI,ARMED
39879,1478,544,53,UNI,ARMED
39958,1470,535,52,UNI,ARMED
40037,1463,527,51,UNI,ARMED
40116,1456,519,50,UNI,ARMED
40195,1451,513,50,UNI,ARMED
40274,1446,507,49,UNI,ARMED
40353,1439,500,48,UNI,ARMED
40432,1436,496,48,UNI,ARMED
40511,1431,490,47,UNI,ARMED
40590,1424,483,47,UNI,ARMED
40669,1420,478,46,UNI,ARMED
40748,1415,472,46,UNI,ARMED
40826,1408,464,45,UNI,ARMED
40905,1402,457,44,UNI,ARMED
40985,1395,450,43,UNI,ARMED
41064,1391,445,43,UNI,ARMED
41143,1387,440,43,UNI,ARMED
41222,1381,434,42,UNI,ARMED
41300,1375,427,41,UNI,ARMED
41379,1370,421,41,UNI,ARMED
41458,1365,416,40,UNI,ARMED
41537,1362,412,40,UNI,ARMED
41616,1357,406,39,UNI,ARMED
41696,1351,400,39,UNI,ARMED
41775,1348,396,38,UNI,ARMED
41853,1343,390,38,UNI,ARMED
41932,1338,385,37,UNI,ARMED
42011,1333,379,37,UNI,ARMED
42090,1326,371,36,UNI,ARMED
42169,1321,365,35,UNI,ARMED
42248,1314,358,34,UNI,ARMED
42328,1308,351,34,UNI,ARMED
42406,1302,344,33,UNI,ARMED
42485,1297,338,33,UNI,ARMED
42564,1291,331,32,UNI,ARMED
42643,1284,323,31,UNI,ARMED
42722,1278,316,30,UNI,ARMED
42801,1272,310,30,UNI,ARMED
42881,1265,302,29,UNI,ARMED
42959,1261,297,29,UNI,ARMED
43038,1256,291,28,UNI,ARMED
43117,1249,284,27,UNI,ARMED
43196,1244,278,27,UNI,ARMED
43275,1238,271,26,UNI,ARMED
43355,1231,263,25,UNI,ARMED
43433,1224,255,24,UNI,ARMED
43512,1216,246,24,UNI,ARMED
43591,1210,239,23,UNI,ARMED
43670,1204,233,22,UNI,ARMED
43749,1199,227,22,UNI,ARMED
43828,1192,219,21,UNI,ARMED
43907,1188,214,20,UNI,ARMED
43986,1182,207,20,UNI,ARMED
44065,1175,200,19,UNI,ARMED
44143,1171,195,19,UNI,ARMED
44222,1165,188,18,UNI,ARMED
44301,1158,180,17,UNI,ARMED
44380,1151,172,16,UNI,ARMED
44459,1144,164,16,UNI,ARMED
44536,1138,157,15,UNI,ARMED
44615,1131,149,14,UNI,ARMED
44694,1124,141,13,UNI,ARMED
44772,1115,131,12,UNI,ARMED
44851,1106,121,11,UNI,ARMED
44930,1097,111,10,UNI,ARMED
45008,1090,103,10,UNI,ARMED
45086,1083,95,9,UNI,ARMED
45164,1076,87,8,UNI,ARMED
45242,1071,81,7,UNI,ARMED
45319,1065,74,7,UNI,ARMED
45398,1058,66,6,UNI,ARMED
45475,1049,56,5,UNI,ARMED
45553,1044,51,4,UNI,ARMED
45631,1039,45,4,UNI,ARMED
45709,1033,38,3,UNI,ARMED
45787,1028,32,3,UNI,ARMED
45864,1022,26,2,UNI,ARMED
45941,1016,19,1,UNI,ARMED
46019,1011,13,1,UNI,ARMED
46097,1004,5,0,UNI,ARMED
46174,1000,0,0,UNI,ARMED
46252,1000,0,0,UNI,ARMED
46329,1000,0,0,UNI,ARMED
46406,1000,0,0,UNI,ARMED
46484,1000,0,0,UNI,ARMED
46562,1000,0,0,UNI,ARMED
46640,1000,0,0,UNI,ARMED
46716,1000,0,0,UNI,ARMED
46794,1000,0,0,UNI,ARMED
46872,1000,0,0,UNI,ARMED
46950,1000,0,0,UNI,ARMED
47027,1000,0,0,UNI,ARMED
47105,1000,0,0,UNI,ARMED
47182,1000,0,0,UNI,ARMED
47260,1000,0,0,UNI,ARMED
47337,1000,0,0,UNI,ARMED
47415,1000,0,0,UNI,ARMED
47493,1000,0,0,UNI,ARMED
47569,1000,0,0,UNI,ARMED
47647,1000,0,0,UNI,ARMED
47725,1000,0,0,UNI,ARMED
47803,1000,0,0,UNI,ARMED
47880,1000,0,0,UNI,ARMED
47958,1000,0,0,UNI,ARMED
48035,1000,0,0,UNI,ARMED
48113,1000,0,0,UNI,ARMED
48190,1000,0,0,UNI,ARMED
48268,1000,0,0,UNI,ARMED
48346,1000,0,0,UNI,ARMED
48422,1000,0,0,UNI,ARMED
48500,1000,0,0,UNI,ARMED
48578,1000,0,0,UNI,ARMED
48656,1000,0,0,UNI,ARMED
48733,1000,0,0,UNI,ARMED
48811,1000,0,0,UNI,ARMED
48888,1000,0,0,UNI,ARMED
48965,1000,0,0,UNI,ARMED
49043,1000,0,0,UNI,ARMED
49121,1000,0,0,UNI,ARMED
49199,1000,0,0,UNI,ARMED
49275,1000,0,0,UNI,ARMED
